"Format_Name","Num_Fields","Bit_field_name","end","start","length","value","Value-type","Bit_field_name","end","start","length","value","Value-type","Bit_field_name","end","start","length","value","Value-type","Bit_field_name","end","start","length","value","Value-type","Bit_field_name","end","start","length","value","Value-type","Bit_field_name","end","start","length","value","Value-type","Bit_field_name","end","start","length","value","Value-type","Bit_field_name","end","start","length","value","Value-type","Sum-Of-Lengths"
"op1",2,"op",31,30,2,1,"given","disp30",29,0,30,,"range"
"op22",4,"op",31,30,2,0,"given","rd",29,25,5,,"generate","op2",24,22,3,,"lookup","imm22",21,0,22,,"range"
"op21",5,"op",31,30,2,0,"given","a",29,29,1,,"generate","cond",28,25,4,,"lookup","op2",24,22,3,,"lookup","disp22",21,0,22,,"range"
"op23",4,"op",31,30,2,0,"given","NONAME",29,25,5,0,"given","op2",24,22,3,4,"given","NONAME",21,0,22,0,"given"
"op31",7,"op",31,30,2,2,"given","rd",29,25,5,,"generate","op3",24,19,6,,"lookup","rs1",18,14,5,,"generate","i",13,13,1,0,"given","asi",12,5,8,,"generate","rs2",4,0,5,,"generate"
"op32",6,"op",31,30,2,2,"given","rd",29,25,5,,"generate","op3",24,19,6,,"lookup","rs1",18,14,5,,"generate","i",13,13,1,1,"given","simm13",12,0,13,,"range"
"op33",6,"op",31,30,2,2,"given","rd",29,25,5,,"generate","op3",24,19,6,,"lookup","rs1",18,14,5,,"generate","opf",13,5,9,,"lookup","rs2",4,0,5,,"generate"
"op34",7,"op",31,30,2,3,"given","rd",29,25,5,,"generate","op3",24,19,6,,"lookup","rs1",18,14,5,,"generate","i",13,13,1,0,"given","asi",12,5,8,,"range","rs2",4,0,5,,"generate"
"op35",6,"op",31,30,2,3,"given","rd",29,25,5,,"generate","op3",24,19,6,,"lookup","rs1",18,14,5,,"generate","i",13,13,1,1,"given","simm13",12,0,13,,"range"
"op36",6,"op",31,30,2,3,"given","rd",29,25,5,,"generate","op3",24,19,6,,"lookup","rs1",18,14,5,,"generate","opf",13,5,9,,"lookup","rs2",4,0,5,,"generate"
"op37",8,"op",31,30,2,2,"given","a",29,29,1,0,"set","cond",28,25,4,,"lookup","op3",24,19,6,,"lookup","rs1",18,14,5,,"generate","i",13,13,1,0,"given","RES",12,5,8,0,"set","rs2",4,0,5,,"generate",32
"op38",8,"op",31,30,2,2,"given","a",29,29,1,0,"set","cond",28,25,4,,"lookup","op3",24,19,6,,"lookup","rs1",18,14,5,,"generate","i",13,13,1,1,"given","RES",12,7,6,0,"set","imm8",6,0,7,,"range",32
"op39",6,"op",31,30,2,2,"given","rd",29,25,5,,"generate","op3",24,19,6,,"lookup","rs1",18,14,5,,"generate","opf",13,5,9,,"lookup","rs2",4,0,5,,"generate"
"op30",6,"op",31,30,2,2,"given","rd",29,25,5,,"generate","op3",24,19,6,,"lookup","rs1",18,14,5,,"generate","opf",13,5,9,,"lookup","rs2",4,0,5,,"generate"
"op40",7,"op",31,30,2,3,"given","rd",29,25,5,,"generate","op3",24,19,6,,"lookup","rs1",18,14,5,,"generate","i",13,13,1,0,"given","UNUSED",12,5,8,0,"given","rs2",4,0,5,,"generate"
"op41",5,"op",31,30,2,2,"given","rd",29,25,5,,"generate","op3",24,19,6,,"lookup","rs1",18,14,5,,"generate","simm13",13,0,14,,"range"
"op42",5,"op",31,30,2,2,"given","rd",29,25,5,0,"given","op3",24,19,6,"0x28","given","rs1",18,14,5,"0x0F","given","UNUSED",13,0,14,0,"given"
"op43",7,"op",31,30,2,2,"given","UNUSED",29,25,5,0,"given","op3",24,19,6,,"lookup","rs1",18,14,5,,"generate","i",13,13,1,0,"given","UNUSED",12,5,8,0,"given","rs2",4,0,5,,"generate"
"op44",6,"op",31,30,2,2,"given","rd",29,25,5,0,"given","op3",24,19,6,,"lookup","rs1",18,14,5,,"generate","i",13,13,1,1,"given","simm13",12,0,13,,"range"
